Date,Company,Adj Close,High,Low,Open,Volume
2023-10-31,Charter Communications,402.79998779296875,405.4700012207031,390.3399963378906,391.2799987792969,1456200
2023-11-01,Charter Communications,406.510009765625,411.7300109863281,400.9200134277344,402.8500061035156,1059200
2023-11-02,Charter Communications,412.6199951171875,414.5799865722656,407.9200134277344,410.8299865722656,853500
2023-11-03,Charter Communications,420.1099853515625,424.8699951171875,415.1000061035156,416.6000061035156,809000
2023-11-06,Charter Communications,415.70001220703125,422.92999267578125,413.1000061035156,422.3699951171875,783500
2023-11-07,Charter Communications,412.9800109863281,416.8599853515625,412.3699951171875,415.1600036621094,688400
2023-11-08,Charter Communications,413.4800109863281,416.80999755859375,410.3500061035156,413.260009765625,1251000
2023-11-09,Charter Communications,404.4599914550781,415.70001220703125,403.7300109863281,415.4700012207031,703900
2023-11-10,Charter Communications,409.80999755859375,409.8599853515625,401.9700012207031,406.260009765625,842400
2023-11-13,Charter Communications,406.4100036621094,409.4800109863281,403.8500061035156,407.82000732421875,558100
2023-11-14,Charter Communications,414.8399963378906,420.8999938964844,411.8299865722656,416.92999267578125,893000
2023-11-15,Charter Communications,417.6000061035156,419.05999755859375,413.2799987792969,414.8299865722656,621100
2023-11-16,Charter Communications,412.8500061035156,421.1600036621094,408.7900085449219,420.3299865722656,747400
2023-11-17,Charter Communications,407.70001220703125,417.29998779296875,406.3699951171875,413.8999938964844,1033000
2023-11-20,Charter Communications,413.05999755859375,413.75,403.0,407.2799987792969,1187200
2023-11-21,Charter Communications,402.4599914550781,410.79998779296875,395.3299865722656,410.79998779296875,1087800
2023-11-22,Charter Communications,405.2799987792969,410.0,403.04998779296875,404.44000244140625,719800
2023-11-24,Charter Communications,405.9200134277344,407.4599914550781,405.2200012207031,406.239990234375,242700
2023-11-27,Charter Communications,396.8399963378906,405.0299987792969,396.1700134277344,404.010009765625,1162600
2023-11-28,Charter Communications,401.2900085449219,404.70001220703125,392.95001220703125,394.739990234375,950700
2023-11-29,Charter Communications,398.8999938964844,404.239990234375,395.9700012207031,403.8299865722656,566800
2023-11-30,Charter Communications,400.1300048828125,400.7699890136719,394.1700134277344,399.239990234375,1096900
2023-12-01,Charter Communications,401.8699951171875,403.29998779296875,396.1600036621094,400.1300048828125,920800
2023-12-04,Charter Communications,399.1400146484375,407.7699890136719,397.1099853515625,400.6499938964844,907500
2023-12-05,Charter Communications,364.3999938964844,397.3999938964844,359.0199890136719,397.3999938964844,3513500
2023-12-06,Charter Communications,361.9800109863281,372.0,360.010009765625,365.5,1385000
2023-12-07,Charter Communications,368.6600036621094,372.0,358.4800109863281,361.7799987792969,1136000
2023-12-08,Charter Communications,367.54998779296875,370.8399963378906,363.4700012207031,364.04998779296875,870600
2023-12-11,Charter Communications,374.6300048828125,379.989990234375,370.9100036621094,372.5899963378906,1185300
2023-12-12,Charter Communications,367.05999755859375,378.2900085449219,366.6199951171875,375.7099914550781,968800
2023-12-13,Charter Communications,379.3500061035156,381.1600036621094,364.3999938964844,367.1000061035156,1171700
2023-12-14,Charter Communications,383.9100036621094,395.0199890136719,380.82000732421875,385.0799865722656,1202800
2023-12-15,Charter Communications,379.92999267578125,387.32000732421875,375.6099853515625,385.75,2262400
2023-12-18,Charter Communications,383.8900146484375,384.7699890136719,379.4700012207031,381.5799865722656,930400
2023-12-19,Charter Communications,386.3599853515625,387.25,382.6600036621094,384.1300048828125,836300
2023-12-20,Charter Communications,381.2200012207031,391.2799987792969,381.0,386.9100036621094,700100
2023-12-21,Charter Communications,383.510009765625,386.8800048828125,381.989990234375,383.7200012207031,664500
2023-12-22,Charter Communications,382.0899963378906,387.4599914550781,378.5299987792969,383.0799865722656,424600
2023-12-26,Charter Communications,389.5,391.2699890136719,379.44000244140625,381.55999755859375,590200
2023-12-27,Charter Communications,391.5400085449219,393.2099914550781,386.1300048828125,389.5,575200
2023-12-28,Charter Communications,392.3900146484375,400.07000732421875,391.82000732421875,392.6600036621094,430700
2023-12-29,Charter Communications,388.67999267578125,393.989990234375,387.4700012207031,390.7200012207031,746000
2024-01-02,Charter Communications,391.510009765625,393.5,385.05999755859375,386.8399963378906,948100
2024-01-03,Charter Communications,386.6700134277344,392.82000732421875,384.92999267578125,391.6600036621094,771800
2024-01-04,Charter Communications,375.75,386.0400085449219,372.4700012207031,385.5799865722656,1296300
2024-01-05,Charter Communications,372.20001220703125,380.7099914550781,372.0400085449219,375.0400085449219,998300
2024-01-08,Charter Communications,378.8699951171875,379.1700134277344,370.17999267578125,372.8399963378906,962200
2024-01-09,Charter Communications,368.6099853515625,374.9700012207031,364.1000061035156,373.8800048828125,1592200
2024-01-10,Charter Communications,367.0,370.30999755859375,364.989990234375,367.92999267578125,957700
2024-01-11,Charter Communications,367.6199951171875,368.239990234375,361.5,368.239990234375,910000
2024-01-12,Charter Communications,364.8999938964844,369.5799865722656,364.19000244140625,369.0899963378906,988900
2024-01-16,Charter Communications,368.3399963378906,368.54998779296875,357.4100036621094,362.6700134277344,869600
2024-01-17,Charter Communications,359.239990234375,367.3900146484375,358.07000732421875,362.45001220703125,936900
2024-01-18,Charter Communications,364.54998779296875,367.4800109863281,358.5799865722656,358.5799865722656,1032700
2024-01-19,Charter Communications,371.1000061035156,372.2099914550781,360.8800048828125,364.17999267578125,1043500
2024-01-22,Charter Communications,373.1499938964844,377.79998779296875,370.3500061035156,371.1000061035156,1016000
2024-01-23,Charter Communications,378.6400146484375,381.57000732421875,372.9599914550781,377.5,1020700
2024-01-24,Charter Communications,371.3900146484375,383.989990234375,367.75,382.3900146484375,2227200
2024-01-25,Charter Communications,369.07000732421875,371.9599914550781,360.82000732421875,371.0799865722656,2066600
2024-01-26,Charter Communications,377.07000732421875,380.19000244140625,370.55999755859375,371.67999267578125,1041100
2024-01-29,Charter Communications,380.8299865722656,381.20001220703125,370.7699890136719,374.9700012207031,1154300
2024-01-30,Charter Communications,376.9800109863281,380.3900146484375,376.82000732421875,377.5400085449219,870200
2024-01-31,Charter Communications,370.7099914550781,379.3699951171875,369.95001220703125,378.6099853515625,1334400
2024-02-01,Charter Communications,382.3399963378906,383.30999755859375,372.0,376.1499938964844,2349800
2024-02-02,Charter Communications,319.2099914550781,345.010009765625,316.5299987792969,344.989990234375,4971900
2024-02-05,Charter Communications,303.6499938964844,317.3800048828125,303.30999755859375,316.1099853515625,2920900
2024-02-06,Charter Communications,290.2799987792969,303.92999267578125,288.8399963378906,303.1400146484375,4085600
2024-02-07,Charter Communications,283.6700134277344,290.30999755859375,282.5400085449219,290.0,4253500
2024-02-08,Charter Communications,282.6000061035156,288.30999755859375,279.6400146484375,287.6400146484375,2778200
2024-02-09,Charter Communications,291.1499938964844,293.3999938964844,285.010009765625,286.45001220703125,2083500
2024-02-12,Charter Communications,297.9100036621094,302.0299987792969,289.8500061035156,289.8500061035156,2054900
2024-02-13,Charter Communications,292.6499938964844,295.29998779296875,290.6000061035156,291.54998779296875,2610500
2024-02-14,Charter Communications,287.2799987792969,294.7900085449219,286.5400085449219,294.2300109863281,1258300
2024-02-15,Charter Communications,294.1400146484375,296.7099914550781,287.9100036621094,288.0,1276200
2024-02-16,Charter Communications,293.0,295.3999938964844,291.010009765625,295.3999938964844,2053100
2024-02-20,Charter Communications,295.1300048828125,297.510009765625,289.1199951171875,291.7099914550781,2029500
2024-02-21,Charter Communications,287.29998779296875,294.79998779296875,286.8800048828125,294.4200134277344,1236800
2024-02-22,Charter Communications,297.0,297.2799987792969,284.92999267578125,287.8599853515625,2380900
2024-02-23,Charter Communications,299.4200134277344,302.0,294.1499938964844,295.1300048828125,1475100
2024-02-26,Charter Communications,292.6400146484375,306.7699890136719,288.1300048828125,298.6499938964844,4509000
2024-02-27,Charter Communications,290.0,296.4100036621094,288.9100036621094,295.4599914550781,1496700
2024-02-28,Charter Communications,288.3399963378906,290.4599914550781,286.9599914550781,287.2200012207031,1147100
2024-02-29,Charter Communications,293.92999267578125,294.07000732421875,291.3299865722656,291.989990234375,1741100
2024-03-01,Charter Communications,293.1600036621094,296.3299865722656,289.82000732421875,290.9200134277344,1376600
2024-03-04,Charter Communications,279.05999755859375,292.3299865722656,276.69000244140625,292.0299987792969,1743600
2024-03-05,Charter Communications,280.8500061035156,285.1400146484375,276.489990234375,277.5,1227100
2024-03-06,Charter Communications,276.3299865722656,282.75,270.4100036621094,282.75,1779400
2024-03-07,Charter Communications,282.0,282.1099853515625,275.2699890136719,276.0,2296500
2024-03-08,Charter Communications,283.7799987792969,285.0,279.2699890136719,281.6700134277344,1057900
2024-03-11,Charter Communications,298.25,299.19000244140625,281.25,283.260009765625,2017500
2024-03-12,Charter Communications,294.70001220703125,300.0299987792969,291.739990234375,298.75,1621800
2024-03-13,Charter Communications,298.3999938964844,300.0299987792969,294.0899963378906,294.70001220703125,1056200
2024-03-14,Charter Communications,297.0,298.3800048828125,292.7900085449219,296.80999755859375,1476000
2024-03-15,Charter Communications,290.6499938964844,301.6300048828125,290.6000061035156,297.30999755859375,2742400
2024-03-18,Charter Communications,296.17999267578125,301.80999755859375,291.4700012207031,296.1300048828125,1126400
2024-03-19,Charter Communications,298.5799865722656,300.0799865722656,293.0899963378906,295.30999755859375,1769300
2024-03-20,Charter Communications,295.29998779296875,297.510009765625,290.29998779296875,296.2099914550781,1971100
2024-03-21,Charter Communications,294.6099853515625,295.9100036621094,292.5,294.6400146484375,1191600
2024-03-22,Charter Communications,290.6000061035156,296.25,290.4599914550781,295.2099914550781,1084300
2024-03-25,Charter Communications,290.6000061035156,293.80999755859375,288.7099914550781,290.3699951171875,1194100
2024-03-26,Charter Communications,287.8900146484375,291.8399963378906,287.6400146484375,291.19000244140625,1144400
2024-03-27,Charter Communications,293.510009765625,294.1600036621094,288.19000244140625,289.3699951171875,1229500
2024-03-28,Charter Communications,290.6300048828125,293.45001220703125,286.67999267578125,291.5899963378906,1254300
2024-04-01,Charter Communications,284.1499938964844,290.3399963378906,280.0199890136719,290.3399963378906,1362800
2024-04-02,Charter Communications,278.0199890136719,284.0,275.8299865722656,284.0,1075500
2024-04-03,Charter Communications,275.69000244140625,278.9200134277344,273.1000061035156,278.4700012207031,1034600
2024-04-04,Charter Communications,271.2300109863281,281.3299865722656,269.739990234375,276.5299987792969,1540500
2024-04-05,Charter Communications,267.489990234375,271.8900146484375,264.9200134277344,269.1700134277344,1725300
2024-04-08,Charter Communications,273.04998779296875,274.2200012207031,264.3900146484375,266.1700134277344,1326400
2024-04-09,Charter Communications,271.4599914550781,275.6000061035156,269.0,270.1499938964844,1217200
2024-04-10,Charter Communications,262.8500061035156,268.0299987792969,258.55999755859375,266.0400085449219,1437000
2024-04-11,Charter Communications,266.5299987792969,268.1000061035156,261.17999267578125,264.9800109863281,1149900
2024-04-12,Charter Communications,260.5,264.82000732421875,259.6099853515625,263.6000061035156,1048500
2024-04-15,Charter Communications,256.8999938964844,264.2300109863281,255.3800048828125,261.8900146484375,1265100
2024-04-16,Charter Communications,257.57000732421875,258.7799987792969,254.30999755859375,256.0199890136719,1095700
2024-04-17,Charter Communications,258.0299987792969,265.260009765625,257.6199951171875,260.25,997500
2024-04-18,Charter Communications,259.9100036621094,261.1000061035156,255.6999969482422,258.5799865722656,855900
2024-04-19,Charter Communications,265.2099914550781,265.7099914550781,259.70001220703125,260.010009765625,1160300
2024-04-22,Charter Communications,265.0799865722656,267.9599914550781,259.5299987792969,267.55999755859375,1171100
2024-04-23,Charter Communications,266.30999755859375,271.5,265.6000061035156,265.95001220703125,967100
2024-04-24,Charter Communications,264.70001220703125,264.82000732421875,260.4800109863281,262.0,1132800
2024-04-25,Charter Communications,259.1000061035156,262.989990234375,255.77000427246094,258.8900146484375,2172700
2024-04-26,Charter Communications,254.61000061035156,256.989990234375,236.0800018310547,238.9600067138672,2600100
2024-04-29,Charter Communications,259.760009765625,262.30999755859375,255.0800018310547,255.6300048828125,1206700
2024-04-30,Charter Communications,255.94000244140625,259.4599914550781,252.92999267578125,258.30999755859375,1601000
2024-05-01,Charter Communications,259.70001220703125,263.239990234375,253.91000366210938,255.8800048828125,1270400
2024-05-02,Charter Communications,262.0,263.5,260.0299987792969,262.8999938964844,770900
2024-05-03,Charter Communications,265.92999267578125,269.7699890136719,264.2300109863281,264.2300109863281,865800
2024-05-06,Charter Communications,271.4700012207031,273.67999267578125,265.82000732421875,267.1499938964844,1242600
2024-05-07,Charter Communications,268.0,275.70001220703125,267.9100036621094,271.4700012207031,1219100
2024-05-08,Charter Communications,272.7799987792969,284.69000244140625,265.760009765625,267.3900146484375,3248400
2024-05-09,Charter Communications,263.92999267578125,277.3599853515625,261.760009765625,274.1300048828125,1681400
2024-05-10,Charter Communications,275.54998779296875,277.489990234375,262.0199890136719,264.04998779296875,1778300
2024-05-13,Charter Communications,274.6499938964844,281.69000244140625,273.8800048828125,277.4200134277344,918600
2024-05-14,Charter Communications,278.1300048828125,283.44000244140625,274.82000732421875,280.92999267578125,1155700
2024-05-15,Charter Communications,271.7699890136719,280.80999755859375,271.3800048828125,280.75,959700
2024-05-16,Charter Communications,277.5400085449219,277.92999267578125,271.3699951171875,273.0,778000
2024-05-17,Charter Communications,273.0199890136719,279.7900085449219,272.7799987792969,277.989990234375,751700
2024-05-20,Charter Communications,274.8399963378906,275.3399963378906,269.82000732421875,273.0,686300
2024-05-21,Charter Communications,275.1099853515625,277.3900146484375,273.45001220703125,274.32000732421875,807800
2024-05-22,Charter Communications,271.0899963378906,274.7900085449219,266.5400085449219,274.4599914550781,1569600
2024-05-23,Charter Communications,268.4100036621094,270.70001220703125,266.05999755859375,270.5,1081600
2024-05-24,Charter Communications,271.4599914550781,271.8699951171875,267.8800048828125,268.55999755859375,670000
2024-05-28,Charter Communications,271.4200134277344,272.739990234375,269.0799865722656,269.0799865722656,773900
2024-05-29,Charter Communications,271.3500061035156,271.5199890136719,268.1400146484375,269.19000244140625,804100
2024-05-30,Charter Communications,276.1099853515625,276.510009765625,270.8599853515625,272.17999267578125,812700
2024-05-31,Charter Communications,287.1199951171875,287.9599914550781,274.4700012207031,277.8299865722656,2230700
2024-06-03,Charter Communications,286.2200012207031,289.6199951171875,282.510009765625,287.25,751900
2024-06-04,Charter Communications,280.6000061035156,285.3500061035156,280.17999267578125,284.510009765625,699800
2024-06-05,Charter Communications,278.1000061035156,281.4100036621094,276.0899963378906,281.29998779296875,740800
2024-06-06,Charter Communications,279.3599853515625,286.3699951171875,277.5299987792969,277.5299987792969,783100
2024-06-07,Charter Communications,276.8299865722656,280.7699890136719,275.7799987792969,276.7699890136719,945500
2024-06-10,Charter Communications,276.07000732421875,276.6199951171875,272.6000061035156,275.3599853515625,889300
2024-06-11,Charter Communications,276.8299865722656,278.4599914550781,273.32000732421875,273.8599853515625,792700
2024-06-12,Charter Communications,275.05999755859375,285.1499938964844,272.7300109863281,281.239990234375,1095300
2024-06-13,Charter Communications,274.1700134277344,274.989990234375,273.0400085449219,274.0,592200
2024-06-14,Charter Communications,276.260009765625,276.8500061035156,272.489990234375,272.67999267578125,920700
2024-06-17,Charter Communications,285.95001220703125,286.260009765625,273.5799865722656,275.0,1326500
2024-06-18,Charter Communications,277.6199951171875,292.54998779296875,277.3900146484375,284.5299987792969,1063400
2024-06-20,Charter Communications,284.0,285.5,277.1000061035156,277.94000244140625,979200
2024-06-21,Charter Communications,290.3500061035156,292.67999267578125,285.79998779296875,286.94000244140625,2057200
2024-06-24,Charter Communications,285.8500061035156,293.0199890136719,284.92999267578125,288.92999267578125,1762500
2024-06-25,Charter Communications,290.79998779296875,291.2900085449219,282.17999267578125,284.1499938964844,1467900
2024-06-26,Charter Communications,291.5899963378906,292.6199951171875,288.239990234375,288.6700134277344,804800
2024-06-27,Charter Communications,294.1099853515625,297.4200134277344,288.6499938964844,291.5899963378906,931500
2024-06-28,Charter Communications,298.9599914550781,306.4599914550781,295.05999755859375,296.2200012207031,4560600
2024-07-01,Charter Communications,296.0199890136719,297.8900146484375,290.2699890136719,292.79998779296875,1084300
2024-07-02,Charter Communications,303.5,303.7200012207031,294.1499938964844,296.2900085449219,1156500
2024-07-03,Charter Communications,301.25,303.5,298.1300048828125,301.8399963378906,564100
2024-07-05,Charter Communications,301.7900085449219,304.0,300.5,301.8900146484375,852500
2024-07-08,Charter Communications,290.55999755859375,302.3699951171875,286.6600036621094,301.75,1249000
2024-07-09,Charter Communications,293.9100036621094,297.3900146484375,287.19000244140625,288.510009765625,863200
2024-07-10,Charter Communications,293.95001220703125,296.760009765625,287.6300048828125,294.20001220703125,1280400
2024-07-11,Charter Communications,304.1400146484375,304.70001220703125,294.3900146484375,295.25,1517700
